,user_id,join_date,last_payment_date,country,age,gender,device,subscription_type,subscription_price,PPP,relative_PPP_price,population
1573,1574,2022-07-07,2023-06-07,Australia,36,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
1574,1575,2022-08-07,2023-05-07,Germany,49,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
1575,1576,2022-06-07,2023-08-07,France,29,Female,Smartphone,Basic,"9,88","0,73","7,21",64756584
1576,1577,2022-03-07,2023-04-07,Brazil,45,Male,Tablet,Premium,"10,57","2,53","26,74",216422446
1577,1578,2022-06-30,2023-06-07,Mexico,44,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
1578,1579,2022-06-27,2023-04-07,Spain,40,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
1579,1580,2022-06-26,2023-08-07,Italy,51,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
1580,1581,2022-06-27,2023-05-07,Spain,30,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
1581,1582,2022-06-28,2023-08-07,Spain,50,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
1582,1583,2022-06-30,2023-06-07,United States,39,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
1583,1584,2022-02-07,2023-07-07,Canada,51,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
1584,1585,2022-05-07,2023-05-07,United States,42,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
1585,1586,2022-11-07,2023-07-07,United States,34,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1586,1587,2022-07-18,2023-06-07,Canada,28,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
1587,1588,2022-07-25,2023-07-07,United Kingdom,43,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
1588,1589,2022-07-28,2023-06-07,Australia,27,Female,Tablet,Basic,"8,03","1,44","11,56",26439111
1589,1590,2022-05-08,2023-08-07,Germany,49,Female,Smart TV,Standard,"14,28","0,74","10,57",83294633
1590,1591,2022-09-08,2023-05-07,France,35,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
1591,1592,2022-08-14,2023-06-07,Brazil,34,Male,Tablet,Basic,"4,9","2,53","12,4",216422446
1592,1593,2022-08-15,2023-05-07,Mexico,28,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1593,1594,2022-08-16,2023-07-07,Spain,49,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
1594,1595,2022-08-25,2023-04-07,Italy,51,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
1595,1596,2022-08-27,2023-06-07,Spain,36,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
1596,1597,2022-06-09,2023-06-07,Spain,37,Male,Smart TV,Basic,"8,78","0,62","5,44",47519628
1597,1598,2022-08-09,2023-07-07,United States,48,Male,Laptop,Standard,"15,49","1,0","15,49",339996563
1598,1599,2022-09-13,2023-04-07,Canada,45,Female,Smart TV,Standard,"12,96","1,25","16,2",38781291
1599,1600,2022-09-15,2023-06-07,United States,39,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
1600,1601,2022-09-19,2023-05-07,United States,39,Male,Smartphone,Premium,"19,99","1,0","19,99",339996563
1601,1602,2022-09-22,2023-07-07,Canada,46,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
1602,1603,2022-09-24,2023-06-07,United Kingdom,30,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
1603,1604,2022-09-30,2023-06-07,Australia,32,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
1604,1605,2022-03-10,2023-05-07,Germany,39,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
1605,1606,2022-08-10,2023-07-07,France,35,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
1606,1607,2022-09-10,2023-07-07,Brazil,41,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
1607,1608,2022-12-10,2023-08-07,Mexico,32,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
1608,1609,2022-10-15,2023-06-07,Spain,41,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
1609,1610,2022-10-17,2023-06-07,Italy,36,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
1610,1611,2022-10-19,2023-07-07,Spain,49,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
1611,1612,2022-10-22,2023-09-07,Spain,30,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
1612,1613,2022-10-23,2023-06-07,United States,40,Female,Smartphone,Standard,"15,49","1,0","15,49",339996563
1613,1614,2022-10-27,2023-07-07,Canada,46,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
1614,1615,2022-10-28,2023-06-07,United States,30,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
1615,1616,2022-01-11,2023-08-07,United States,48,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
1616,1617,2022-04-11,2023-05-07,Canada,50,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
1617,1618,2022-05-11,2023-06-07,United Kingdom,27,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
1618,1619,2022-04-11,2023-07-07,Australia,51,Female,Laptop,Standard,"12,42","1,44","17,88",26439111
1619,1620,2022-05-11,2023-07-07,Germany,38,Male,Smartphone,Basic,"8,78","0,74","6,5",83294633
1620,1621,2022-04-11,2023-05-07,France,39,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
1621,1622,2022-05-11,2023-05-07,Brazil,45,Female,Smart TV,Basic,"4,9","2,53","12,4",216422446
1622,1623,2022-03-11,2023-06-07,Mexico,29,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
1623,1624,2022-10-31,2023-07-07,Spain,35,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
1624,1625,2022-10-26,2023-04-07,Italy,51,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
1625,1626,2022-10-16,2023-06-07,Spain,51,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1626,1627,2022-10-16,2023-07-07,Spain,42,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
1627,1628,2022-09-17,2023-06-07,United States,48,Female,Laptop,Standard,"15,49","1,0","15,49",339996563
1628,1629,2022-12-09,2023-04-07,Canada,40,Male,Smart TV,Standard,"12,96","1,25","16,2",38781291
1629,1630,2022-09-13,2023-07-07,United States,39,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
1630,1631,2022-09-09,2023-07-07,United States,44,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
1631,1632,2022-03-09,2023-06-07,Canada,27,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
1632,1633,2022-08-31,2023-05-07,United Kingdom,35,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
1633,1634,2022-08-25,2023-07-07,Australia,45,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
1634,1635,2022-08-15,2023-07-07,Germany,33,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
1635,1636,2022-08-16,2023-07-07,France,32,Female,Smart TV,Premium,"19,77","0,73","14,43",64756584
1636,1637,2022-07-28,2023-05-07,Brazil,51,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
1637,1638,2022-07-28,2023-06-07,Mexico,40,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
1638,1639,2022-07-22,2023-06-07,Spain,47,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
1639,1640,2022-07-19,2023-06-07,Italy,42,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
1640,1641,2022-07-16,2023-06-07,Spain,41,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
1641,1642,2022-07-15,2023-09-07,Spain,43,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
1642,1643,2022-07-16,2023-05-07,United States,42,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
1643,1644,2022-09-07,2023-06-07,Canada,28,Male,Smartphone,Premium,"16,5","1,25","20,62",38781291
1644,1645,2022-07-07,2023-05-07,United States,40,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
1645,1646,2022-07-07,2023-09-07,United States,46,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1646,1647,2022-06-07,2023-05-07,Canada,39,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
1647,1648,2022-06-30,2023-06-07,United Kingdom,41,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
1648,1649,2022-06-27,2023-05-07,Australia,30,Male,Tablet,Premium,"16,81","1,44","24,21",26439111
1649,1650,2022-06-28,2023-08-07,Germany,32,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
1650,1651,2022-06-28,2023-06-07,France,38,Male,Smart TV,Basic,"9,88","0,73","7,21",64756584
1651,1652,2022-06-29,2023-08-07,Brazil,38,Male,Tablet,Premium,"10,57","2,53","26,74",216422446
1652,1653,2022-01-07,2023-06-07,Mexico,32,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1653,1654,2022-03-07,2023-07-07,Spain,27,Male,Tablet,Standard,"14,28","0,62","8,85",47519628
1654,1655,2022-04-07,2023-06-07,Italy,50,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
1655,1656,2022-10-07,2023-07-07,Spain,30,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
1656,1657,2022-07-23,2023-06-07,Spain,49,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
1657,1658,2022-07-24,2023-07-07,United States,32,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
1658,1659,2022-07-26,2023-06-07,Canada,35,Male,Smartphone,Standard,"12,96","1,25","16,2",38781291
1659,1660,2022-07-08,2023-08-07,United States,44,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
1660,1661,2022-10-08,2023-05-07,United States,49,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
1661,1662,2022-08-14,2023-06-07,Canada,39,Male,Smartphone,Premium,"16,5","1,25","20,62",38781291
1662,1663,2022-08-16,2023-06-07,United Kingdom,38,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
1663,1664,2022-08-20,2023-08-07,Australia,38,Female,Laptop,Basic,"8,03","1,44","11,56",26439111
1664,1665,2022-08-25,2023-05-07,Germany,37,Male,Smartphone,Standard,"14,28","0,74","10,57",83294633
1665,1666,2022-08-28,2023-07-07,France,28,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
1666,1667,2022-05-09,2023-06-07,Brazil,49,Male,Tablet,Basic,"4,9","2,53","12,4",216422446
1667,1668,2022-08-09,2023-08-07,Mexico,33,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
1668,1669,2022-09-14,2023-05-07,Spain,48,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
1669,1670,2022-09-16,2023-06-07,Italy,34,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
1670,1671,2022-09-19,2023-06-07,Spain,39,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
1671,1672,2022-09-23,2023-07-07,Spain,30,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
1672,1673,2022-09-29,2023-07-07,United States,37,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
1673,1674,2022-02-10,2023-06-07,Canada,38,Male,Smart TV,Standard,"12,96","1,25","16,2",38781291
1674,1675,2022-08-10,2023-05-07,United States,42,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
1675,1676,2022-09-10,2023-07-07,United States,35,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
1676,1677,2022-11-10,2023-08-07,Canada,30,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
1677,1678,2022-10-14,2023-09-07,United Kingdom,48,Female,Smart TV,Standard,"15,08","0,69","10,41",67736802
1678,1679,2022-10-16,2023-06-07,Australia,48,Male,Tablet,Premium,"16,81","1,44","24,21",26439111
1679,1680,2022-10-18,2023-07-07,Germany,32,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
1680,1681,2022-10-22,2023-07-07,France,27,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
1681,1682,2022-10-23,2023-09-07,Brazil,48,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
1682,1683,2022-10-26,2023-06-07,Mexico,33,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
1683,1684,2022-10-27,2023-07-07,Spain,28,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
1684,1685,2022-10-31,2023-07-07,Italy,46,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
1685,1686,2022-01-11,2023-08-07,Spain,40,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
1686,1687,2022-03-11,2023-05-07,Spain,49,Male,Smartphone,Basic,"8,78","0,62","5,44",47519628
1687,1688,2022-04-11,2023-06-07,United States,41,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
1688,1689,2022-05-11,2023-07-07,Canada,38,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
1689,1690,2022-05-11,2023-07-07,United States,42,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
1690,1691,2022-05-11,2023-05-07,United States,27,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
1691,1692,2022-05-11,2023-06-07,Canada,41,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
1692,1693,2022-03-11,2023-07-07,United Kingdom,41,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
1693,1694,2022-10-27,2023-07-07,Australia,49,Male,Laptop,Standard,"12,42","1,44","17,88",26439111
1694,1695,2022-10-24,2023-04-07,Germany,28,Female,Smartphone,Basic,"8,78","0,74","6,5",83294633
1695,1696,2022-10-17,2023-07-07,France,44,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
1696,1697,2022-06-10,2023-07-07,Brazil,47,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
1697,1698,2022-09-18,2023-06-07,Mexico,29,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
1698,1699,2022-09-17,2023-04-07,Spain,31,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
1699,1700,2022-09-13,2023-08-07,Italy,28,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
1700,1701,2022-09-09,2023-07-07,Spain,32,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1701,1702,2022-02-09,2023-07-07,Spain,43,Male,Smartphone,Basic,"8,78","0,62","5,44",47519628
1702,1703,2022-01-09,2023-06-07,United States,48,Male,Smart TV,Standard,"15,49","1,0","15,49",339996563
1703,1704,2022-08-16,2023-07-07,Canada,28,Male,Laptop,Standard,"12,96","1,25","16,2",38781291
1704,1705,2022-08-17,2023-07-07,United States,31,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1705,1706,2022-07-29,2023-07-07,United States,47,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
1706,1707,2022-07-28,2023-06-07,Canada,39,Female,Smartphone,Basic,"7,85","1,25","9,81",38781291
1707,1708,2022-07-25,2023-07-07,United Kingdom,35,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
1708,1709,2022-07-26,2023-06-07,Australia,42,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
1709,1710,2022-07-17,2023-07-07,Germany,30,Male,Smart TV,Basic,"8,78","0,74","6,5",83294633
1710,1711,2022-07-16,2023-06-07,France,34,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
1711,1712,2022-07-17,2023-09-07,Brazil,35,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
1712,1713,2022-07-16,2023-06-07,Mexico,31,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
1713,1714,2022-07-16,2023-07-07,Spain,36,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
1714,1715,2022-12-07,2023-06-07,Italy,31,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
1715,1716,2022-10-07,2023-09-07,Spain,32,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1716,1717,2022-08-07,2023-07-07,Spain,46,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
1717,1718,2022-06-29,2023-07-07,United States,30,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
1718,1719,2022-06-29,2023-06-07,Canada,46,Male,Laptop,Premium,"16,5","1,25","20,62",38781291
1719,1720,2022-06-28,2023-08-07,United States,44,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1720,1721,2022-06-29,2023-06-07,United States,34,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
1721,1722,2022-01-07,2023-08-07,Canada,31,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
1722,1723,2022-02-07,2023-06-07,United Kingdom,34,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
1723,1724,2022-04-07,2023-08-07,Australia,28,Male,Laptop,Premium,"16,81","1,44","24,21",26439111
1724,1725,2022-08-07,2023-07-07,Germany,36,Female,Smartphone,Basic,"8,78","0,74","6,5",83294633
1725,1726,2022-07-20,2023-09-07,France,48,Female,Laptop,Basic,"9,88","0,73","7,21",64756584
1726,1727,2022-07-23,2023-06-07,Brazil,40,Male,Smartphone,Premium,"10,57","2,53","26,74",216422446
1727,1728,2022-07-26,2023-07-07,Mexico,35,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
1728,1729,2022-07-30,2023-07-07,Spain,41,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
1729,1730,2022-08-08,2023-08-07,Italy,28,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
1730,1731,2022-08-13,2023-05-07,Spain,37,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
1731,1732,2022-08-14,2023-07-07,Spain,33,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
1732,1733,2022-08-16,2023-06-07,United States,27,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1733,1734,2022-08-19,2023-08-07,Canada,35,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
1734,1735,2022-08-27,2023-06-07,United States,27,Male,Smartphone,Premium,"19,99","1,0","19,99",339996563
1735,1736,2022-04-09,2023-07-07,United States,29,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
1736,1737,2022-05-09,2023-06-07,Canada,28,Female,Laptop,Premium,"16,5","1,25","20,62",38781291
1737,1738,2022-09-13,2023-08-07,United Kingdom,33,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
1738,1739,2022-09-16,2023-05-07,Australia,35,Female,Smartphone,Basic,"8,03","1,44","11,56",26439111
1739,1740,2022-09-18,2023-06-07,Germany,37,Female,Laptop,Standard,"14,28","0,74","10,57",83294633
1740,1741,2022-09-20,2023-06-07,France,31,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
1741,1742,2022-09-29,2023-07-07,Brazil,27,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
1742,1743,2022-09-30,2023-08-07,Mexico,48,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
1743,1744,2022-04-10,2023-10-07,Spain,30,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
1744,1745,2022-08-10,2023-07-07,Italy,45,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
1745,1746,2022-10-10,2023-07-07,Spain,28,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1746,1747,2022-12-10,2023-08-07,Spain,30,Female,Laptop,Basic,"8,78","0,62","5,44",47519628
1747,1748,2022-10-14,2023-10-07,United States,48,Male,Smartphone,Standard,"15,49","1,0","15,49",339996563
1748,1749,2022-10-16,2023-07-07,Canada,37,Female,Laptop,Standard,"12,96","1,25","16,2",38781291
1749,1750,2022-10-21,2023-07-07,United States,28,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
1750,1751,2022-10-23,2023-07-07,United States,43,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
1751,1752,2022-10-25,2023-09-07,Canada,36,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
1752,1753,2022-10-26,2023-06-07,United Kingdom,47,Male,Laptop,Standard,"15,08","0,69","10,41",67736802
1753,1754,2022-10-29,2023-07-07,Australia,42,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
1754,1755,2022-10-31,2023-07-07,Germany,50,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
1755,1756,2022-02-11,2023-08-07,France,41,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
1756,1757,2022-03-11,2023-05-07,Brazil,43,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
1757,1758,2022-05-11,2023-07-07,Mexico,35,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
1758,1759,2022-06-11,2023-07-07,Spain,51,Male,Smart TV,Standard,"14,28","0,62","8,85",47519628
1759,1760,2022-06-11,2023-07-07,Italy,35,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
1760,1761,2022-07-11,2023-05-07,Spain,37,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
1761,1762,2022-04-11,2023-06-07,Spain,28,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
1762,1763,2022-02-11,2023-07-07,United States,32,Female,Smartphone,Standard,"15,49","1,0","15,49",339996563
1763,1764,2022-10-27,2023-07-07,Canada,37,Female,Tablet,Premium,"16,5","1,25","20,62",38781291
1764,1765,2022-10-18,2023-05-07,United States,37,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
1765,1766,2022-07-10,2023-08-07,United States,34,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
1766,1767,2022-04-10,2023-07-07,Canada,30,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
1767,1768,2022-09-17,2023-07-07,United Kingdom,35,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
1768,1769,2022-09-15,2023-06-07,Australia,41,Female,Laptop,Standard,"12,42","1,44","17,88",26439111
1769,1770,2022-10-09,2023-08-07,Germany,50,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
1770,1771,2022-09-09,2023-08-07,France,48,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
1771,1772,2022-09-09,2023-08-07,Brazil,29,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
1772,1773,2022-07-09,2023-06-07,Mexico,37,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
1773,1774,2022-08-09,2023-08-07,Spain,36,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
1774,1775,2022-08-14,2023-07-07,Italy,45,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
1775,1776,2022-06-08,2023-08-07,Spain,27,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
1776,1777,2022-06-08,2023-06-07,Spain,31,Female,Tablet,Basic,"8,78","0,62","5,44",47519628
1777,1778,2022-07-29,2023-09-07,United States,42,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
1778,1779,2022-07-28,2023-06-07,Canada,43,Female,Smartphone,Standard,"12,96","1,25","16,2",38781291
1779,1780,2022-07-24,2023-07-07,United States,43,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
1780,1781,2022-07-22,2023-06-07,United States,35,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
1781,1782,2022-07-19,2023-10-07,Canada,51,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
1782,1783,2022-07-17,2023-07-07,United Kingdom,42,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
1783,1784,2022-07-16,2023-07-07,Australia,36,Male,Tablet,Premium,"16,81","1,44","24,21",26439111
1784,1785,2022-07-13,2023-07-07,Germany,50,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
1785,1786,2022-07-14,2023-09-07,France,43,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
